"UNICODE","P","D","L","V","LATITUDE","LONGITUDE"
"1.13.100.823A",1,13,"100","823A",-16.4077066060085,-71.4881039007563
"1.13.100.843A",1,13,"100","843A",-16.4085155538844,-71.4877575948552
"1.13.100.861A",1,13,"100","861A",-16.4086625825839,-71.4872527009792
"1.13.100.871A",1,13,"100","871A",-16.4082035138722,-71.4860551024853
"1.13.100.92A",1,13,"100","92A",-16.4082185435561,-71.4945449414469
"1.13.100.971A",1,13,"100","971A",-16.4064566216807,-71.4853479840973
"1.13.100.972A",1,13,"100","972A",-16.4064574934742,-71.4852489868225
"1.13.100.978A",1,13,"100","978A",-16.4065888776842,-71.4848744814906
"1.13.100.993A",1,13,"100","993A",-16.4059341116237,-71.4849555890143
"1.13.104.100A",1,13,"104","100A",-16.4056690535122,-71.4802464818861
"1.13.104.102A",1,13,"104","102A",-16.4057278703643,-71.4800617322333
"1.13.104.118A",1,13,"104","118A",-16.4062176961256,-71.4805772899049
"1.13.104.121A",1,13,"104","121A",-16.4059805316044,-71.4805594360563
"1.13.104.123A",1,13,"104","123A",-16.4059752812683,-71.4803708391844
"1.13.104.141A",1,13,"104","141A",-16.4067145578363,-71.4807150870114
"1.13.104.226A",1,13,"104","226A",-16.4064422317384,-71.4796656438114
"1.13.104.271A",1,13,"104","271A",-16.4053858761681,-71.479746617681
"1.13.104.290A",1,13,"104","290A",-16.4048046993087,-71.4788687288662
"1.13.104.32A",1,13,"104","32A",-16.404528303837,-71.4813047120045
"1.13.104.518A",1,13,"104","518A",-16.4077412472319,-71.4767907818919
"1.13.104.86A",1,13,"104","86A",-16.4054671889755,-71.4812069815111
"1.13.104.92A",1,13,"104","92A",-16.4058073170719,-71.4809904993226
"1.13.104.954A",1,13,"104","954A",-16.40696553,-71.47465224
"1.13.105.193A",1,13,"105","193A",-16.4098320522035,-71.4788496728659
"1.13.105.329A",1,13,"105","329A",-16.4096507423545,-71.4772164830197
"1.13.105.401A",1,13,"105","401A",-16.4079994399678,-71.4764782669317
"1.13.105.508A",1,13,"105","508A",-16.4088099944551,-71.4746377930098
"1.13.107.81A",1,13,"107","81A",-16.4046729921539,-71.4740708345352
"1.1.3.353B",1,1,"3","353B",-16.37696071,-71.51635985
"1.1.3.353A",1,1,"3","353A",-16.37696071,-71.51635985
"1.1.3.353C",1,1,"3","353C",-16.37696071,-71.51635985
"1.13.35.41A",1,13,"35","41A",-16.4178548960309,-71.4746440300218
"1.1.3.361A",1,1,"3","361A",-16.37735624,-71.5161695
"1.1.3.362B",1,1,"3","362B",-16.37740148,-71.51624163
"1.1.3.362A",1,1,"3","362A",-16.37740148,-71.51624163
"1.1.3.371A",1,1,"3","371A",-16.37654208,-71.51580856
"1.13.40.27B",1,13,"40","27B",-16.4146411478109,-71.4718967414468
"1.1.34.118A",1,1,"34","118A",-16.37118893,-71.51317594
"1.1.34.122A",1,1,"34","122A",-16.37090552,-71.51340454
"1.1.34.128A",1,1,"34","128A",-16.37045823,-71.51373695
"1.1.34.154A",1,1,"34","154A",-16.37008587,-71.51250888
"1.1.34.162A",1,1,"34","162A",-16.37042744,-71.51231944
"1.1.34.166A",1,1,"34","166A",-16.37063532,-71.51262003
"1.1.34.19A",1,1,"34","19A",-16.37177942,-71.51224656
"1.1.34.192A",1,1,"34","192A",-16.37037389,-71.51117836
"1.1.34.195A",1,1,"34","195A",-16.37052416,-71.51138552
"1.1.34.197A",1,1,"34","197A",-16.37065914,-71.51152582
"1.1.34.203A",1,1,"34","203A",-16.37079102,-71.51129804
"1.1.34.219A",1,1,"34","219A",-16.37097987,-71.51090355
"1.1.34.225A",1,1,"34","225A",-16.3709991,-71.51123503
"1.1.34.23A",1,1,"34","23A",-16.37209279,-71.51206316
"1.1.34.231A",1,1,"34","231A",-16.37104473,-71.51058655
"1.1.34.234A",1,1,"34","234A",-16.37086565,-71.51035856
"1.1.34.241A",1,1,"34","241A",-16.37136479,-71.51032555
"1.1.34.246A",1,1,"34","246A",-16.37164353,-71.51066053
"1.1.34.274A",1,1,"34","274A",-16.37018231,-71.51008471
"1.1.34.279A",1,1,"34","279A",-16.37043356,-71.51022287
"1.1.34.282A",1,1,"34","282A",-16.37037219,-71.50969939
"1.1.34.282B",1,1,"34","282B",-16.37037219,-71.50969939
"1.1.34.284A",1,1,"34","284A",-16.37025339,-71.50955404
"1.1.34.285D",1,1,"34","285D",-16.37021694,-71.50947012
"1.1.34.285B",1,1,"34","285B",-16.37021694,-71.50947012
"1.1.34.285C",1,1,"34","285C",-16.37021694,-71.50947012
"1.1.34.285A",1,1,"34","285A",-16.37021694,-71.50947012
"1.1.34.29A",1,1,"34","29A",-16.37247495,-71.51192894
"1.1.34.290C",1,1,"34","290C",-16.3704823,-71.50915074
"1.1.34.290A",1,1,"34","290A",-16.3704823,-71.50915074
"1.1.34.290B",1,1,"34","290B",-16.3704823,-71.50915074
"1.1.34.293A",1,1,"34","293A",-16.37061311,-71.50943448
"1.1.34.296A",1,1,"34","296A",-16.37040456,-71.50961646
"1.1.34.299B",1,1,"34","299B",-16.37084128,-71.50908398
"1.1.34.299A",1,1,"34","299A",-16.37084128,-71.50908398
"1.1.34.305A",1,1,"34","305A",-16.37090884,-71.50868021
"1.1.34.308A",1,1,"34","308A",-16.3711811,-71.50845499
"1.1.34.310A",1,1,"34","310A",-16.37127429,-71.50860487
"1.1.34.312A",1,1,"34","312A",-16.37138675,-71.50875772
"1.1.34.314A",1,1,"34","314A",-16.37129198,-71.50889645
"1.1.34.317A",1,1,"34","317A",-16.37108264,-71.50906579
"1.1.34.319A",1,1,"34","319A",-16.37049212,-71.50864891
"1.1.34.326A",1,1,"34","326A",-16.37051487,-71.50816416
"1.1.34.326B",1,1,"34","326B",-16.37051487,-71.50816416
"1.1.34.334A",1,1,"34","334A",-16.37092408,-71.50839762
"1.1.34.339A",1,1,"34","339A",-16.37071454,-71.50857719
"1.1.34.358A",1,1,"34","358A",-16.3715418,-71.5073787
"1.1.34.361A",1,1,"34","361A",-16.37176633,-71.50720062
"1.1.34.365B",1,1,"34","365B",-16.37200391,-71.50743018
"1.1.34.365A",1,1,"34","365A",-16.37200391,-71.50743018
"1.1.34.367A",1,1,"34","367A",-16.37211378,-71.50758826
"1.1.34.372B",1,1,"34","372B",-16.37233145,-71.50787911
"1.1.34.372A",1,1,"34","372A",-16.37233145,-71.50787911
"1.1.34.372C",1,1,"34","372C",-16.37233145,-71.50787911
"1.1.34.372D",1,1,"34","372D",-16.37233145,-71.50787911
"1.1.34.373A",1,1,"34","373A",-16.37240208,-71.50795291
"1.1.34.375A",1,1,"34","375A",-16.37250032,-71.50810034
"1.1.34.377A",1,1,"34","377A",-16.37260428,-71.50824717
"1.1.34.386A",1,1,"34","386A",-16.37253823,-71.50875003
"1.1.34.394A",1,1,"34","394A",-16.37210867,-71.50819182
"1.1.3.440B",1,1,"3","440B",-16.37546163,-71.51381126
"1.1.3.440A",1,1,"3","440A",-16.37546163,-71.51381126
"1.1.3.441A",1,1,"3","441A",-16.37555502,-71.51374632
"1.1.3.441B",1,1,"3","441B",-16.37555502,-71.51374632
"1.1.34.413A",1,1,"34","413A",-16.37212943,-71.50908995
"1.1.34.430A",1,1,"34","430A",-16.37168855,-71.50941782
"1.1.34.444A",1,1,"34","444A",-16.37109208,-71.50936417
"1.1.34.45A",1,1,"34","45A",-16.37161286,-71.51109077
"1.1.34.45B",1,1,"34","45B",-16.37161286,-71.51109077
"1.1.34.450A",1,1,"34","450A",-16.37222664,-71.51016526
"1.1.3.446A",1,1,"3","446A",-16.37595197,-71.51374505
"1.1.34.460A",1,1,"34","460A",-16.37253898,-71.50916113
"1.1.34.460B",1,1,"34","460B",-16.37253898,-71.50916113
"1.1.34.470A",1,1,"34","470A",-16.37252518,-71.50984875
"1.1.34.470B",1,1,"34","470B",-16.37252518,-71.50984875
"1.1.34.475A",1,1,"34","475A",-16.372233,-71.50949555
"1.1.34.477A",1,1,"34","477A",-16.37268396,-71.50892333
"1.1.34.478A",1,1,"34","478A",-16.37275572,-71.50886808
"1.1.34.491A",1,1,"34","491A",-16.37337734,-71.50924945
"1.1.34.50A",1,1,"34","50A",-16.37193622,-71.51115505
"1.1.34.501A",1,1,"34","501A",-16.37369677,-71.50971259
"1.1.34.504A",1,1,"34","504A",-16.37379889,-71.5098641
"1.1.34.506A",1,1,"34","506A",-16.37385441,-71.50994293
"1.1.34.512A",1,1,"34","512A",-16.37399479,-71.51024222
"1.1.34.549A",1,1,"34","549A",-16.37351806,-71.51049022
"1.1.34.556A",1,1,"34","556A",-16.37309203,-71.51059219
"1.1.34.559A",1,1,"34","559A",-16.37290553,-71.51037405
"1.1.34.559B",1,1,"34","559B",-16.37290553,-71.51037405
"1.1.34.561A",1,1,"34","561A",-16.37280943,-71.51021857
"1.1.34.583A",1,1,"34","583A",-16.37277505,-71.51177648
"1.1.34.595A",1,1,"34","595A",-16.37312264,-71.51119703
"1.1.34.645A",1,1,"34","645A",-16.37439524,-71.51008979
"1.1.34.650A",1,1,"34","650A",-16.37412027,-71.50981322
"1.1.34.655A",1,1,"34","655A",-16.37373095,-71.50927019
"1.1.3.466A",1,1,"3","466A",-16.37533398,-71.51299595
"1.1.34.668A",1,1,"34","668A",-16.37415661,-71.50928242
"1.1.34.670A",1,1,"34","670A",-16.37414139,-71.50941072
"1.1.34.686A",1,1,"34","686A",-16.37350141,-71.5086819
"1.1.34.69A",1,1,"34","69A",-16.37096513,-71.51156894
"1.1.34.719A",1,1,"34","719A",-16.37248545,-71.50716152
"1.1.34.725A",1,1,"34","725A",-16.3727996,-71.50748392
"1.1.34.725B",1,1,"34","725B",-16.3727996,-71.50748392
"1.1.34.726A",1,1,"34","726A",-16.37285428,-71.50756625
"1.1.34.735A",1,1,"34","735A",-16.37317609,-71.50825576
"1.1.34.735B",1,1,"34","735B",-16.37317609,-71.50825576
"1.1.34.84A",1,1,"34","84A",-16.37103709,-71.51250512
"1.1.34.86A",1,1,"34","86A",-16.3708922,-71.51260264
"1.1.34.96A",1,1,"34","96A",-16.37051616,-71.51193317
"1.1.3.666A",1,1,"3","666A",-16.37253399,-71.51509207
"1.1.3.673B",1,1,"3","673B",-16.37317029,-71.51457709
"1.1.3.673A",1,1,"3","673A",-16.37317029,-71.51457709
"1.1.3.679A",1,1,"3","679A",-16.37288987,-71.51507891
"1.1.3.679B",1,1,"3","679B",-16.37288987,-71.51507891
"1.1.36.8A",1,1,"36","8A",-16.37416172,-71.50809384
"1.1.3.683A",1,1,"3","683A",-16.37259497,-71.51535533
"1.1.3.694B",1,1,"3","694B",-16.37381065,-71.51413234
"1.1.3.694C",1,1,"3","694C",-16.37381065,-71.51413234
"1.1.3.694A",1,1,"3","694A",-16.37381065,-71.51413234
"1.1.3.698A",1,1,"3","698A",-16.37408405,-71.51411037
"1.1.3.710B",1,1,"3","710B",-16.37353182,-71.51469639
"1.1.3.710C",1,1,"3","710C",-16.37353182,-71.51469639
"1.1.3.710A",1,1,"3","710A",-16.37353182,-71.51469639
"1.1.3.710D",1,1,"3","710D",-16.37353182,-71.51469639
"1.1.3.769B",1,1,"3","769B",-16.37499026,-71.51428752
"1.1.3.769A",1,1,"3","769A",-16.37499026,-71.51428752
"1.1.3.775B",1,1,"3","775B",-16.37479417,-71.51471888
"1.1.3.775C",1,1,"3","775C",-16.37479417,-71.51471888
"1.1.3.775A",1,1,"3","775A",-16.37479417,-71.51471888
"1.1.3.776A",1,1,"3","776A",-16.37473389,-71.51477449
"1.1.37.86A",1,1,"37","86A",-16.37132499,-71.50451847
"1.1.3.819A",1,1,"3","819A",-16.37431463,-71.51582962
"1.1.38.24A",1,1,"38","24A",-16.37197064,-71.50658203
"1.1.3.825A",1,1,"3","825A",-16.37397806,-71.51531193
"1.1.38.253A",1,1,"38","253A",-16.36981703,-71.50587357
"1.1.38.256A",1,1,"38","256A",-16.37004654,-71.50609093
"1.1.39.11A",1,1,"39","11A",-16.36906033,-71.50815766
"1.1.39.129A",1,1,"39","129A",-16.36813832,-71.5079276
"1.1.39.14A",1,1,"39","14A",-16.36903094,-71.50850682
"1.1.39.150A",1,1,"39","150A",-16.36714537,-71.50805669
"1.1.39.174A",1,1,"39","174A",-16.36734962,-71.50751161
"1.1.39.203A",1,1,"39","203A",-16.36853088,-71.50760545
"1.1.39.21A",1,1,"39","21A",-16.36900811,-71.50890378
"1.1.39.35A",1,1,"39","35A",-16.36856204,-71.5093078
"1.1.3.950A",1,1,"3","950A",-16.37611751,-71.51617211
"1.13.95.104A",1,13,"95","104A",-16.4108900538739,-71.5031083333333
"1.13.95.124A",1,13,"95","124A",-16.4108710517033,-71.5024027777778
"1.13.95.130A",1,13,"95","130A",-16.4114228191187,-71.5023714836442
"1.13.95.190A",1,13,"95","190A",-16.4116144412345,-71.5012070809493
"1.13.95.22A",1,13,"95","22A",-16.4100422060082,-71.5041575761377
"1.13.95.252A",1,13,"95","252A",-16.4120391750288,-71.5021416342312
"1.13.95.4A",1,13,"95","4A",-16.4101434459321,-71.5046032409221
"1.13.95.403A",1,13,"95","403A",-16.4117591739929,-71.5003017324967
"1.13.95.488A",1,13,"95","488A",-16.4106666737973,-71.4999091623767
"1.13.95.496A",1,13,"95","496A",-16.410679260528,-71.4997290052119
"1.13.95.541A",1,13,"95","541A",-16.4105179675221,-71.499130016598
"1.13.95.558A",1,13,"95","558A",-16.409510944782,-71.4999674684267
"1.13.95.586A",1,13,"95","586A",-16.4095984012016,-71.4990465609032
"1.13.95.63A",1,13,"95","63A",-16.4101995112816,-71.5030011133759
"1.1.39.57A",1,1,"39","57A",-16.36827595,-71.50926087
"1.1.39.57B",1,1,"39","57B",-16.36827595,-71.50926087
"1.13.95.743A",1,13,"95","743A",-16.413169200101,-71.4986252092517
"1.13.95.756A",1,13,"95","756A",-16.4130930585333,-71.4976422173435
"1.13.95.774A",1,13,"95","774A",-16.4139603654189,-71.4974931297419
"1.13.95.783A",1,13,"95","783A",-16.4141266381472,-71.498022065131
"1.1.39.60A",1,1,"39","60A",-16.36848047,-71.50880469
"1.13.96.10A",1,13,"96","10A",-16.4071598100143,-71.4973519418846
"1.13.96.105A",1,13,"96","105A",-16.409388467252,-71.4964867575254
"1.13.96.120A",1,13,"96","120A",-16.4098871415201,-71.4966405250516
"1.13.96.185A",1,13,"96","185A",-16.4102254706592,-71.4952276655773
"1.13.96.191A",1,13,"96","191A",-16.4107213187044,-71.4954242780724
"1.13.96.216A",1,13,"96","216A",-16.4113868429291,-71.4955708235695
"1.13.96.231A",1,13,"96","231A",-16.4122760337632,-71.4972798182219
"1.13.96.242A",1,13,"96","242A",-16.4117896825674,-71.4968715979389
"1.13.96.246A",1,13,"96","246A",-16.4124417364513,-71.4967749029381
"1.13.96.277A",1,13,"96","277A",-16.4127224509058,-71.4957454163161
"1.13.96.303A",1,13,"96","303A",-16.4125667837693,-71.4955443765573
"1.13.96.332A",1,13,"96","332A",-16.4135579949408,-71.4970266960098
"1.13.96.342A",1,13,"96","342A",-16.4131674814045,-71.4970992227352
"1.13.96.350A",1,13,"96","350A",-16.4138053389451,-71.4965604440993
"1.13.96.356A",1,13,"96","356A",-16.414199195606,-71.4969411013584
"1.13.96.379A",1,13,"96","379A",-16.4140742494131,-71.4959847817913
"1.13.96.379B",1,13,"96","379B",-16.4140742494131,-71.4959847817913
"1.13.96.394A",1,13,"96","394A",-16.413494958588,-71.4946674134758
"1.13.96.413A",1,13,"96","413A",-16.4141390573881,-71.495340826581
"1.13.96.452A",1,13,"96","452A",-16.4142109503071,-71.4958115075765
"1.13.96.459A",1,13,"96","459A",-16.4147405058262,-71.4963969829117
"1.13.96.471A",1,13,"96","471A",-16.4144652362949,-71.4971962412901
"1.13.96.472A",1,13,"96","472A",-16.4144746571678,-71.4970936669149
"1.13.96.473A",1,13,"96","473A",-16.4144203796048,-71.4970262665948
"1.13.96.519A",1,13,"96","519A",-16.4150970883483,-71.4961121923137
"1.13.96.523A",1,13,"96","523A",-16.4147442947238,-71.4947797923372
"1.13.96.539A",1,13,"96","539A",-16.4149405539959,-71.4951874022229
"1.13.96.544A",1,13,"96","544A",-16.4153819981264,-71.4946890694952
"1.13.96.576A",1,13,"96","576A",-16.4155305555556,-71.4958190779416
"1.13.96.577A",1,13,"96","577A",-16.4155523985203,-71.4957458245277
"1.13.96.582A",1,13,"96","582A",-16.4158150737643,-71.4962083333333
"1.13.96.585A",1,13,"96","585A",-16.4160755969855,-71.4964076785055
"1.13.96.588A",1,13,"96","588A",-16.4161357015094,-71.4966710259515
"1.13.96.629A",1,13,"96","629A",-16.4165315729215,-71.4949410133752
"1.13.96.635A",1,13,"96","635A",-16.4160669660063,-71.494992232496
"1.13.96.641A",1,13,"96","641A",-16.415983689519,-71.4943570559178
"1.13.96.684A",1,13,"96","684A",-16.417269709455,-71.4958791134824
"1.13.96.76A",1,13,"96","76A",-16.409235377,-71.4973283705844
"1.13.97.10A",1,13,"97","10A",-16.4173224138438,-71.4949420862071
"1.13.98.10B",1,13,"98","10B",-16.41328010313,-71.4881460374869
"1.13.98.10A",1,13,"98","10A",-16.41328010313,-71.4881460374869
"1.13.98.45A",1,13,"98","45A",-16.4127431042794,-71.487559373316
"1.1.39.89A",1,1,"39","89A",-16.3683296,-71.50863092
"1.1.39.9A",1,1,"39","9A",-16.36898612,-71.50790344
"1.13.99.1035A",1,13,"99","1035A",-16.4117611479085,-71.4854075266898
"1.13.99.1040A",1,13,"99","1040A",-16.4118191432306,-71.4858654988003
"1.13.99.1041A",1,13,"99","1041A",-16.4117190153562,-71.4858602277868
"1.13.99.1042A",1,13,"99","1042A",-16.4115833684161,-71.4858975616251
"1.13.99.1043A",1,13,"99","1043A",-16.411416926721,-71.4859482637942
"1.13.99.1054A",1,13,"99","1054A",-16.4114093130746,-71.4847723617772
"1.13.99.1071A",1,13,"99","1071A",-16.4115688077816,-71.4861780946189
"1.13.99.1072A",1,13,"99","1072A",-16.4117110917732,-71.4861732859633
"1.13.99.1126A",1,13,"99","1126A",-16.4092735492623,-71.4858630481928
"1.13.99.1185A",1,13,"99","1185A",-16.4103998010358,-71.4847714331961
"1.13.99.1229A",1,13,"99","1229A",-16.4104571400459,-71.4837727679712
"1.13.99.1233A",1,13,"99","1233A",-16.4113238417732,-71.4833949202258
"1.13.99.1245C",1,13,"99","1245C",-16.4116351534352,-71.4845170509641
"1.13.99.1245A",1,13,"99","1245A",-16.4116351534352,-71.4845170509641
"1.13.99.125A",1,13,"99","125A",-16.4131513323147,-71.4943700904019
"1.13.99.1337A",1,13,"99","1337A",-16.4111947810187,-71.4804897044704
"1.13.99.204A",1,13,"99","204A",-16.4139474536486,-71.4939057334457
"1.13.99.216A",1,13,"99","216A",-16.4146041376703,-71.4926471467277
"1.13.99.304A",1,13,"99","304A",-16.4152985575841,-71.4941690126266
"1.13.99.453A",1,13,"99","453A",-16.4134410227131,-71.4923027346194
"1.13.99.48A",1,13,"99","48A",-16.4106528718954,-71.4936276131375
"1.13.99.485A",1,13,"99","485A",-16.4124580992751,-71.4927797830502
"1.13.99.507A",1,13,"99","507A",-16.411804822925,-71.492526858223
"1.13.99.521A",1,13,"99","521A",-16.4105547485501,-71.4927563410543
"1.13.99.524A",1,13,"99","524A",-16.4109139355823,-71.4926813046078
"1.13.99.626A",1,13,"99","626A",-16.4103296622033,-71.4915873221641
"1.13.99.643A",1,13,"99","643A",-16.4113777876954,-71.4912993644249
"1.13.99.644A",1,13,"99","644A",-16.4113738029501,-71.4913866085911
"1.13.99.657A",1,13,"99","657A",-16.411106574979,-71.4921467204494
"1.13.99.684A",1,13,"99","684A",-16.4131839919984,-71.4906841811004
"1.13.99.694A",1,13,"99","694A",-16.4134711971387,-71.4908737153843
"1.13.99.701A",1,13,"99","701A",-16.4133554695004,-71.4902093798001
"1.13.99.717A",1,13,"99","717A",-16.4132533503686,-71.4892157681909
"1.13.99.721A",1,13,"99","721A",-16.4135026353296,-71.4895740511716
"1.13.99.759A",1,13,"99","759A",-16.4140364609163,-71.4906159556313
"1.13.99.780A",1,13,"99","780A",-16.4125560473133,-71.4880481156835
"1.13.99.788A",1,13,"99","788A",-16.4125173032477,-71.4890901858029
"1.13.99.795A",1,13,"99","795A",-16.4124129864777,-71.4883485651056
"1.13.99.825A",1,13,"99","825A",-16.4104515690556,-71.489495134237
"1.13.99.89A",1,13,"99","89A",-16.4117118843495,-71.4932347317515
"1.13.99.928A",1,13,"99","928A",-16.4113244499182,-71.4879087758995
"1.13.99.930A",1,13,"99","930A",-16.4110308982299,-71.4880003614336
"1.13.99.949B",1,13,"99","949B",-16.4118475229711,-71.4878519058184
"1.13.99.949A",1,13,"99","949A",-16.4118475229711,-71.4878519058184
"1.1.40.95A",1,1,"40","95A",-16.36734096,-71.50464158
"1.1.40.95B",1,1,"40","95B",-16.36734096,-71.50464158
"1.1.42.123A",1,1,"42","123A",-16.36909229,-71.50347459
"1.1.42.138A",1,1,"42","138A",-16.36943753,-71.50330981
"1.1.42.162A",1,1,"42","162A",-16.36877105,-71.50308547
"1.1.42.167A",1,1,"42","167A",-16.36911794,-71.50275121
"1.1.42.21A",1,1,"42","21A",-16.37021179,-71.50396695
"1.1.42.31A",1,1,"42","31A",-16.37014266,-71.5041312
"1.1.42.92A",1,1,"42","92A",-16.36841293,-71.50382424
"1.1.45.15A",1,1,"45","15A",-16.36805895,-71.49749387
"1.1.45.24A",1,1,"45","24A",-16.36765093,-71.49644461
"1.1.45.29A",1,1,"45","29A",-16.3670928,-71.49643654
"1.1.45.6A",1,1,"45","6A",-16.36900607,-71.4991214
"1.1.6.10A",1,1,"6","10A",-16.3817999,-71.52385237
"1.1.6.131A",1,1,"6","131A",-16.37997874,-71.52356408
"1.1.6.151A",1,1,"6","151A",-16.37922343,-71.52251095
"1.1.6.193A",1,1,"6","193A",-16.3794747,-71.52231076
"1.1.6.21B",1,1,"6","21B",-16.38118358,-71.52350211
"1.1.6.21A",1,1,"6","21A",-16.38118358,-71.52350211
"1.1.6.23A",1,1,"6","23A",-16.38109596,-71.52338564
"1.1.62.355A",1,1,"62","355A",-16.36228679,-71.51290061
"1.1.62.369A",1,1,"62","369A",-16.36292055,-71.51367669
"1.1.62.393A",1,1,"62","393A",-16.3614972,-71.51170749
"1.1.6.242A",1,1,"6","242A",-16.37967612,-71.52191448
"1.1.6.260A",1,1,"6","260A",-16.38052195,-71.52242829
"1.1.6.265A",1,1,"6","265A",-16.38086983,-71.52277256
"1.1.6.28A",1,1,"6","28A",-16.38115143,-71.5231192
"1.1.6.4A",1,1,"6","4A",-16.3814886,-71.5233182
"1.1.6.4B",1,1,"6","4B",-16.3814886,-71.5233182
"1.1.6.42A",1,1,"6","42A",-16.38133512,-71.52401655
"1.1.6.7A",1,1,"6","7A",-16.38160632,-71.5236319
"1.1.70.32A",1,1,"70","32A",-16.36158296,-71.51895948
"1.1.70.38A",1,1,"70","38A",-16.36141323,-71.51844486
"1.1.70.54A",1,1,"70","54A",-16.36178152,-71.51870028
"1.1.70.61A",1,1,"70","61A",-16.36161741,-71.51787316
"1.1.70.86A",1,1,"70","86A",-16.36112547,-71.51760997
"1.17.1.103A",1,17,"1","103A",-16.4620487828632,-71.4848860635229
"1.17.1.103H",1,17,"1","103H",-16.4620487828632,-71.4848860635229
"1.17.1.103D",1,17,"1","103D",-16.4620487828632,-71.4848860635229
"1.17.1.103E",1,17,"1","103E",-16.4620487828632,-71.4848860635229
"1.17.1.103F",1,17,"1","103F",-16.4620487828632,-71.4848860635229
"1.17.1.103B",1,17,"1","103B",-16.4620487828632,-71.4848860635229
"1.17.1.105A",1,17,"1","105A",-16.4623409563355,-71.4853609249721
"1.17.1.105B",1,17,"1","105B",-16.4623409563355,-71.4853609249721
"1.17.1.119A",1,17,"1","119A",-16.461840117477,-71.4868052329455
"1.1.71.124A",1,1,"71","124A",-16.36312717,-71.51557769
"1.1.71.125A",1,1,"71","125A",-16.36301713,-71.51557785
"1.17.1.126A",1,17,"1","126A",-16.461733745496,-71.4872699018624
"1.1.71.163A",1,1,"71","163A",-16.3634504,-71.51496969
"1.17.1.75B",1,17,"1","75B",-16.4616542120657,-71.4864103398982
"1.17.1.75A",1,17,"1","75A",-16.4616542120657,-71.4864103398982
"1.1.71.83A",1,1,"71","83A",-16.36459231,-71.51507188
"1.1.7.21A",1,1,"7","21A",-16.38060517,-71.52431028
"1.1.7.24A",1,1,"7","24A",-16.38075375,-71.52444346
"1.1.7.28A",1,1,"7","28A",-16.38097843,-71.52463768
"1.1.7.32A",1,1,"7","32A",-16.38084449,-71.525035
"1.1.7.33A",1,1,"7","33A",-16.38079037,-71.52509872
"1.1.7.34A",1,1,"7","34A",-16.38075521,-71.5251544
"1.1.74.551A",1,1,"74","551A",-16.36478177,-71.51683234
"1.1.7.53A",1,1,"7","53A",-16.38036511,-71.525375
"1.17.6.105A",1,17,"6","105A",-16.4433202971368,-71.4845983121238
"1.17.6.17A",1,17,"6","17A",-16.4427093286011,-71.4835272163573
"1.17.6.185A",1,17,"6","185A",-16.4460040283029,-71.4850478644249
"1.17.6.19A",1,17,"6","19A",-16.4424154541656,-71.4834289990627
"1.17.6.204A",1,17,"6","204A",-16.4458468404954,-71.4843851989665
"1.17.6.26A",1,17,"6","26A",-16.440693480594,-71.4832830579872
"1.17.6.34B",1,17,"6","34B",-16.4411165975817,-71.4835599721939
"1.17.6.34A",1,17,"6","34A",-16.4411165975817,-71.4835599721939
"1.1.7.64A",1,1,"7","64A",-16.3805184,-71.52486645
"1.17.6.4A",1,17,"6","4A",-16.4446546413892,-71.483110263746
"1.17.6.52A",1,17,"6","52A",-16.4425545351279,-71.4836906941138
"1.1.77.10A",1,1,"77","10A",-16.37309648,-71.52800538
"1.1.77.111A",1,1,"77","111A",-16.3704879,-71.52501241
"1.1.77.12A",1,1,"77","12A",-16.37326151,-71.52808205
"1.1.77.127A",1,1,"77","127A",-16.37083722,-71.52506093
"1.1.77.137A",1,1,"77","137A",-16.37088967,-71.52434826
"1.1.77.20A",1,1,"77","20A",-16.37297591,-71.52751514
"1.1.77.31A",1,1,"77","31A",-16.37207937,-71.52695775
"1.1.77.35A",1,1,"77","35A",-16.37256939,-71.52700943
"1.1.77.4A",1,1,"77","4A",-16.37298939,-71.52818842
"1.1.77.47B",1,1,"77","47B",-16.37289392,-71.52686723
"1.1.77.47A",1,1,"77","47A",-16.37289392,-71.52686723
"1.1.77.60A",1,1,"77","60A",-16.37169106,-71.52599825
"1.1.77.64A",1,1,"77","64A",-16.37197197,-71.5259023
"1.1.77.69A",1,1,"77","69A",-16.37159788,-71.52577093
"1.1.77.79A",1,1,"77","79A",-16.37180116,-71.52640162
"1.1.77.82A",1,1,"77","82A",-16.37206257,-71.52658835
"1.1.77.82B",1,1,"77","82B",-16.37206257,-71.52658835
"1.1.77.87C",1,1,"77","87C",-16.37167112,-71.52662888
"1.1.77.87B",1,1,"77","87B",-16.37167112,-71.52662888
"1.1.77.94B",1,1,"77","94B",-16.37119453,-71.52620587
"1.1.77.94A",1,1,"77","94A",-16.37119453,-71.52620587
"1.1.78.110B",1,1,"78","110B",-16.36948613,-71.5248613
"1.1.78.110A",1,1,"78","110A",-16.36948613,-71.5248613
"1.1.78.14A",1,1,"78","14A",-16.37230638,-71.5273797
"1.1.78.158A",1,1,"78","158A",-16.36816759,-71.52389878
"1.1.78.164A",1,1,"78","164A",-16.36782597,-71.52438339
"1.1.78.213A",1,1,"78","213A",-16.3677214,-71.52535468
"1.1.78.214A",1,1,"78","214A",-16.36763487,-71.52550579
"1.1.78.220A",1,1,"78","220A",-16.36710745,-71.52513964
"1.1.78.227A",1,1,"78","227A",-16.3678828,-71.52506876
"1.1.78.230A",1,1,"78","230A",-16.36806047,-71.52495178
