"UNICODE","P","D","L","V","LATITUDE","LONGITUDE"
"1.7.42.105A",1,7,"42","105A",-16.4596100045218,-71.5567085617762
"1.7.42.19A",1,7,"42","19A",-16.4522657758717,-71.5639196487361
"1.7.42.19B",1,7,"42","19B",-16.4522657758717,-71.5639196487361
"1.7.42.32A",1,7,"42","32A",-16.452111026346,-71.5630124481283
"1.7.42.33A",1,7,"42","33A",-16.4518167257386,-71.5632952439578
"1.7.42.41A",1,7,"42","41A",-16.4520272096032,-71.5621462098247
"1.7.42.44A",1,7,"42","44A",-16.4523465145003,-71.5622132929615
"1.7.42.44B",1,7,"42","44B",-16.4523465145003,-71.5622132929615
"1.7.42.44C",1,7,"42","44C",-16.4523465145003,-71.5622132929615
"1.7.42.50A",1,7,"42","50A",-16.4530037150696,-71.5630970303214
"1.7.42.56A",1,7,"42","56A",-16.4536532554271,-71.5632683612781
"1.7.42.56B",1,7,"42","56B",-16.4536532554271,-71.5632683612781
"1.7.42.56D",1,7,"42","56D",-16.4536532554271,-71.5632683612781
"1.7.42.56C",1,7,"42","56C",-16.4536532554271,-71.5632683612781
"1.7.42.58C",1,7,"42","58C",-16.4543855965218,-71.5634827795136
"1.7.42.58A",1,7,"42","58A",-16.4543855965218,-71.5634827795136
"1.7.42.58B",1,7,"42","58B",-16.4543855965218,-71.5634827795136
"1.7.42.89A",1,7,"42","89A",-16.4561873180917,-71.5604082635503
"1.7.42.97A",1,7,"42","97A",-16.4586490731767,-71.5574012604566
"1.7.42A.18A",1,7,"42A","18A",-16.4513247609048,-71.5632988566258
"1.7.42A.30A",1,7,"42A","30A",-16.4517561993288,-71.5627059820293
"1.7.42A.39A",1,7,"42A","39A",-16.4511332911531,-71.5628261736209
"1.7.42A.49A",1,7,"42A","49A",-16.451519667888,-71.5623142128653
"1.7.43.8A",1,7,"43","8A",-16.4547794097563,-71.5586222189516
"1.7.44.135A",1,7,"44","135A",-16.4562562793229,-71.5590850308102
"1.7.44.148A",1,7,"44","148A",-16.4563444563685,-71.5580845039449
"1.7.45.287A",1,7,"45","287A",-16.4669665829874,-71.5529029825044
"1.7.46.1A",1,7,"46","1A",-16.465447698366,-71.549594123082
"1.7.46.188A",1,7,"46","188A",-16.4665493970825,-71.5488607973123
"1.7.46.309A",1,7,"46","309A",-16.4691689221421,-71.5500811516057
"1.7.46.314B",1,7,"46","314B",-16.4693623808599,-71.5503476093043
"1.7.46.314A",1,7,"46","314A",-16.4693623808599,-71.5503476093043
"1.7.46.321A",1,7,"46","321A",-16.4688629943024,-71.549805283104
"1.7.46.354A",1,7,"46","354A",-16.4680389139733,-71.5497404769428
"1.7.46.374A",1,7,"46","374A",-16.4677541511216,-71.5490070411213
"1.7.46.93A",1,7,"46","93A",-16.4687514877471,-71.5517067653874
"1.7.47.1B",1,7,"47","1B",-16.4655481660395,-71.5555558263466
"1.7.47.1A",1,7,"47","1A",-16.4655481660395,-71.5555558263466
"1.7.47.16A",1,7,"47","16A",-16.4658290917659,-71.5550992486982
"1.7.47.28A",1,7,"47","28A",-16.4658069868298,-71.5545904741453
"1.7.47.45A",1,7,"47","45A",-16.4657726335885,-71.5542216198045
"1.7.47.5D",1,7,"47","5D",-16.4657757853319,-71.5558536799549
"1.7.47.5B",1,7,"47","5B",-16.4657757853319,-71.5558536799549
"1.7.47.5C",1,7,"47","5C",-16.4657757853319,-71.5558536799549
"1.7.47.63A",1,7,"47","63A",-16.4670776617954,-71.5546640436805
"1.7.47.64A",1,7,"47","64A",-16.4670846507063,-71.5547983197052
"1.7.48D.7A",1,7,"48D","7A",-16.4588632268091,-71.5525766768672
"1.7.49.33A",1,7,"49","33A",-16.4407100269811,-71.54639557523
"1.7.49.73A",1,7,"49","73A",-16.4400545294889,-71.5457433669094
"1.7.49.90A",1,7,"49","90A",-16.4397732822442,-71.5474389252783
"1.7.5.30A",1,7,"5","30A",-16.4497496722657,-71.5575940996167
"1.7.7.1A",1,7,"7","1A",-16.4502981322732,-71.5601061721714
"1.7.7A.24A",1,7,"7A","24A",-16.4502639843738,-71.5617554872315
"1.7.7A.39A",1,7,"7A","39A",-16.450244421675,-71.5613102056615
"1.7.7A.61B",1,7,"7A","61B",-16.4493284692235,-71.561619292533
"1.7.7A.61F",1,7,"7A","61F",-16.4493284692235,-71.561619292533
"1.7.7A.61I",1,7,"7A","61I",-16.4493284692235,-71.561619292533
"1.7.7A.61D",1,7,"7A","61D",-16.4493284692235,-71.561619292533
"1.7.7A.61E",1,7,"7A","61E",-16.4493284692235,-71.561619292533
"1.7.7A.61A",1,7,"7A","61A",-16.4493284692235,-71.561619292533
"1.7.7A.61C",1,7,"7A","61C",-16.4493284692235,-71.561619292533
"1.7.7A.61H",1,7,"7A","61H",-16.4493284692235,-71.561619292533
"1.7.7A.61J",1,7,"7A","61J",-16.4493284692235,-71.561619292533
"1.7.7A.61G",1,7,"7A","61G",-16.4493284692235,-71.561619292533
"1.7.7A.67B",1,7,"7A","67B",-16.4490197226541,-71.5620963858606
"1.7.7A.67A",1,7,"7A","67A",-16.4490197226541,-71.5620963858606
"1.7.7A.69B",1,7,"7A","69B",-16.4487539698072,-71.5624023151149
"1.7.7A.70A",1,7,"7A","70A",-16.4486309250285,-71.5623375163994
"1.7.7A.71A",1,7,"7A","71A",-16.4486196042692,-71.5625560733962
"1.7.8.114A",1,7,"8","114A",-16.4477688744561,-71.5669999371685
"1.7.8.143A",1,7,"8","143A",-16.449274500163,-71.56732672429
"1.7.8.178A",1,7,"8","178A",-16.4476034059189,-71.565509278036
"1.7.8.180A",1,7,"8","180A",-16.44738007627,-71.5653399170067
"1.7.8.246A",1,7,"8","246A",-16.4455635049832,-71.5638815635504
"1.7.8.29A",1,7,"8","29A",-16.4420769460266,-71.5661807314216
"1.7.8.52A",1,7,"8","52A",-16.444881860437,-71.5667116659832
"1.7.8.74A",1,7,"8","74A",-16.4468993945451,-71.5659977825937
"1.7.8A.103A",1,7,"8A","103A",-16.4487334392777,-71.5582786474379
"1.7.8A.103B",1,7,"8A","103B",-16.4487334392777,-71.5582786474379
"1.7.8A.127A",1,7,"8A","127A",-16.4502306589711,-71.5570907397451
"1.7.8A.152A",1,7,"8A","152A",-16.4504727322178,-71.5568503974903
"1.7.8A.152B",1,7,"8A","152B",-16.4504727322178,-71.5568503974903
"1.7.8A.180A",1,7,"8A","180A",-16.4512909670767,-71.5560613982716
"1.7.8A.198A",1,7,"8A","198A",-16.4530353253378,-71.5561201358661
"1.7.8A.299A",1,7,"8A","299A",-16.4521944286551,-71.5572990226007
"1.7.8A.309A",1,7,"8A","309A",-16.4519387568307,-71.5572828288839
"1.7.8A.334A",1,7,"8A","334A",-16.4514316526712,-71.5571369116927
"1.7.8A.334B",1,7,"8A","334B",-16.4514316526712,-71.5571369116927
"1.7.8A.507A",1,7,"8A","507A",-16.4482280064757,-71.5616741651083
"1.7.9.48A",1,7,"9","48A",-16.4435012084236,-71.5612808134396
"1.8.11.130B",1,8,"11","130B",-16.4425893539727,-71.5196279713646
"1.8.11.130A",1,8,"11","130A",-16.4425893539727,-71.5196279713646
"1.8.11.132A",1,8,"11","132A",-16.4419737537985,-71.5202320065465
"1.8.11.137A",1,8,"11","137A",-16.4414919160972,-71.5204278429726
"1.8.11.157B",1,8,"11","157B",-16.4419749215099,-71.5205192133144
"1.8.11.157A",1,8,"11","157A",-16.4419749215099,-71.5205192133144
"1.8.11.165A",1,8,"11","165A",-16.4422457218338,-71.5211469963446
"1.8.11.18A",1,8,"11","18A",-16.4428508259486,-71.5180628000074
"1.8.11.194A",1,8,"11","194A",-16.4431929602625,-71.5215557076307
"1.8.11.28A",1,8,"11","28A",-16.4422386847456,-71.5180988925798
"1.8.11.43A",1,8,"11","43A",-16.4421055555555,-71.5189284672294
"1.8.11.54A",1,8,"11","54A",-16.4430831371605,-71.5186355703921
"1.8.12.1002A",1,8,"12","1002A",-16.4431333184385,-71.5162370817205
"1.8.12.1020A",1,8,"12","1020A",-16.4430278119503,-71.5148763309224
"1.8.12.1032A",1,8,"12","1032A",-16.4435162073238,-71.5150025898937
"1.8.12.1041A",1,8,"12","1041A",-16.4433361811275,-71.5155097671265
"1.8.12.1061A",1,8,"12","1061A",-16.4435883307532,-71.5166782275908
"1.8.12.109A",1,8,"12","109A",-16.4449311852786,-71.5173241386619
"1.8.12.117A",1,8,"12","117A",-16.4448177370375,-71.516502031784
"1.8.12.148A",1,8,"12","148A",-16.4438773426059,-71.5169456081025
"1.8.12.178A",1,8,"12","178A",-16.4440868645827,-71.5162078912767
"1.8.12.205A",1,8,"12","205A",-16.445271430813,-71.5155901237382
"1.8.12.236A",1,8,"12","236A",-16.4459160047189,-71.5161895647322
"1.8.12.250A",1,8,"12","250A",-16.4454267734712,-71.5148051279363
"1.8.12.273A",1,8,"12","273A",-16.445761626226,-71.5143162634323
"1.8.12.332A",1,8,"12","332A",-16.4448701680855,-71.5145199920019
"1.8.12.349A",1,8,"12","349A",-16.4442025856062,-71.5144243201429
"1.8.12.373A",1,8,"12","373A",-16.4436986093925,-71.5141181542313
"1.8.12.43A",1,8,"12","43A",-16.4452918786478,-71.5180182387312
"1.8.12.439A",1,8,"12","439A",-16.4437173623062,-71.5122491229374
"1.8.12.479A",1,8,"12","479A",-16.445075091411,-71.5114305765907
"1.8.12.484A",1,8,"12","484A",-16.4445381191865,-71.511462326553
"1.8.12.495A",1,8,"12","495A",-16.4439068555143,-71.5110366476502
"1.8.12.497A",1,8,"12","497A",-16.4439356461073,-71.5109121526179
"1.8.12.510A",1,8,"12","510A",-16.4445171742233,-71.5110131107905
"1.8.12.577B",1,8,"12","577B",-16.4446163649228,-71.5094434229489
"1.8.12.577A",1,8,"12","577A",-16.4446163649228,-71.5094434229489
"1.8.12.612A",1,8,"12","612A",-16.4447048705316,-71.5085003653179
"1.8.12.662A",1,8,"12","662A",-16.4438788248336,-71.5065732803395
"1.8.12.67A",1,8,"12","67A",-16.4457945640868,-71.5170815436345
"1.8.12.747A",1,8,"12","747A",-16.4443665363152,-71.5073733250907
"1.8.12.808A",1,8,"12","808A",-16.4429722222222,-71.5084975671095
"1.8.12.823A",1,8,"12","823A",-16.4429600439906,-71.5097073488743
"1.8.12.834A",1,8,"12","834A",-16.4429637624596,-71.5107283464588
"1.8.12.845A",1,8,"12","845A",-16.4431387473146,-71.5107272870828
"1.8.12.849A",1,8,"12","849A",-16.443074361247,-71.5103300917447
"1.8.12.857A",1,8,"12","857A",-16.4431937278942,-71.5094615110771
"1.8.12.876A",1,8,"12","876A",-16.4432079608144,-71.5103932548998
"1.8.12.909A",1,8,"12","909A",-16.4436527999907,-71.5108849634194
"1.8.12.919A",1,8,"12","919A",-16.443578852264,-71.5110574850086
"1.8.12.925A",1,8,"12","925A",-16.4434547203076,-71.5117240531039
"1.8.12.947A",1,8,"12","947A",-16.4432724443006,-71.5129519426693
"1.8.12.961A",1,8,"12","961A",-16.4430828053925,-71.5131845957802
"1.8.12.972A",1,8,"12","972A",-16.4430834842814,-71.5121191872133
"1.8.12.990A",1,8,"12","990A",-16.4424886479781,-71.5149827453272
"1.8.13.246A",1,8,"13","246A",-16.4390704650549,-71.5246626175981
"1.8.13.254A",1,8,"13","254A",-16.4389855215123,-71.5241603450414
"1.8.13.56B",1,8,"13","56B",-16.4427111111111,-71.5239074038539
"1.8.13.56A",1,8,"13","56A",-16.4427111111111,-71.5239074038539
"1.8.13.8A",1,8,"13","8A",-16.4425583333333,-71.5217122430668
"1.8.14.116A",1,8,"14","116A",-16.432131440165,-71.514069817881
"1.8.14.132A",1,8,"14","132A",-16.431687433705,-71.5128482451044
"1.8.14.159A",1,8,"14","159A",-16.4326189918274,-71.5132413938408
"1.8.14.220A",1,8,"14","220A",-16.4342144436525,-71.5155678545782
"1.8.14.230A",1,8,"14","230A",-16.4341729654142,-71.5159383863568
"1.8.14.233B",1,8,"14","233B",-16.4339934174656,-71.5157199890998
"1.8.14.233A",1,8,"14","233A",-16.4339934174656,-71.5157199890998
"1.8.14.251A",1,8,"14","251A",-16.4347549039501,-71.5154438991843
"1.8.14.5A",1,8,"14","5A",-16.4348999301566,-71.519025710657
"1.8.14.54A",1,8,"14","54A",-16.4337847179095,-71.5172504811352
"1.8.14.71A",1,8,"14","71A",-16.433945178988,-71.5165197667921
"1.8.14.71B",1,8,"14","71B",-16.433945178988,-71.5165197667921
"1.8.14.96A",1,8,"14","96A",-16.4327956909099,-71.514848081371
"1.8.14.96B",1,8,"14","96B",-16.4327956909099,-71.514848081371
"1.8.14.96C",1,8,"14","96C",-16.4327956909099,-71.514848081371
"1.8.15.143B",1,8,"15","143B",-16.4362671790703,-71.5290349759784
"1.8.15.143A",1,8,"15","143A",-16.4362671790703,-71.5290349759784
"1.8.15.162A",1,8,"15","162A",-16.4363935947748,-71.5299448296154
"1.8.15.176A",1,8,"15","176A",-16.4354657687847,-71.5300850636598
"1.8.15.211A",1,8,"15","211A",-16.4360101280118,-71.5297642050393
"1.8.15.211B",1,8,"15","211B",-16.4360101280118,-71.5297642050393
"1.8.15.230A",1,8,"15","230A",-16.4352853419063,-71.5296266360138
"1.8.15.70B",1,8,"15","70B",-16.4368001942876,-71.5273992978306
"1.8.15.70A",1,8,"15","70A",-16.4368001942876,-71.5273992978306
"1.8.15.75A",1,8,"15","75A",-16.4371767915113,-71.5271420113175
"1.8.15.75B",1,8,"15","75B",-16.4371767915113,-71.5271420113175
"1.8.16.136A",1,8,"16","136A",-16.4341146442459,-71.5273869497972
"1.8.16.14A",1,8,"16","14A",-16.4347172527256,-71.5310267758481
"1.8.16.148A",1,8,"16","148A",-16.4340193446262,-71.5280959643004
"1.8.16.182A",1,8,"16","182A",-16.4341476987651,-71.5283607352731
"1.8.16.215A",1,8,"16","215A",-16.4344272368471,-71.5293130302299
"1.8.16.341A",1,8,"16","341A",-16.4334961644299,-71.5316187848385
"1.8.16.406A",1,8,"16","406A",-16.4333646248099,-71.530928160297
"1.8.16.496A",1,8,"16","496A",-16.4314443335581,-71.5310832918504
"1.8.16.549A",1,8,"16","549A",-16.4306627199184,-71.5321218864039
"1.8.16.55A",1,8,"16","55A",-16.434927684061,-71.5296528379642
"1.8.16.561A",1,8,"16","561A",-16.4307600874362,-71.5323385444091
"1.8.16.598A",1,8,"16","598A",-16.4307825739491,-71.5324244543023
"1.8.16.61A",1,8,"16","61A",-16.4350859654465,-71.5296139856855
"1.8.16.79A",1,8,"16","79A",-16.4346149803199,-71.5292426709486
"1.8.17.111A",1,8,"17","111A",-16.4241565767581,-71.5432870637768
"1.8.17.112A",1,8,"17","112A",-16.4242470171127,-71.543321283704
"1.8.17.113A",1,8,"17","113A",-16.4242876964833,-71.5433944059694
"1.8.17.145A",1,8,"17","145A",-16.424777128298,-71.543360445008
"1.8.17.147A",1,8,"17","147A",-16.4246388564282,-71.5435115222053
"1.8.17.155A",1,8,"17","155A",-16.4243204284271,-71.5430760057248
"1.8.17.157A",1,8,"17","157A",-16.4243378494836,-71.542947170695
"1.8.17.158A",1,8,"17","158A",-16.4243696187007,-71.5429018019147
"1.8.17.174A",1,8,"17","174A",-16.4250536562828,-71.5432219731962
"1.8.17.189A",1,8,"17","189A",-16.4256748691564,-71.543180908821
"1.8.17.193A",1,8,"17","193A",-16.4253766452748,-71.5430881263447
"1.8.17.232A",1,8,"17","232A",-16.4263048037215,-71.5422339309485
"1.8.17.246A",1,8,"17","246A",-16.4265719644053,-71.5430237645067
"1.8.17.248A",1,8,"17","248A",-16.4265466213305,-71.5431863884495
"1.8.17.248B",1,8,"17","248B",-16.4265466213305,-71.5431863884495
"1.8.17.250A",1,8,"17","250A",-16.4263755368307,-71.5431834660839
"1.8.17.265A",1,8,"17","265A",-16.4269850652549,-71.5421649455579
"1.8.17.270A",1,8,"17","270A",-16.4270528474003,-71.5425811452201
"1.8.17.290A",1,8,"17","290A",-16.4267438886413,-71.5422534352278
"1.8.17.298A",1,8,"17","298A",-16.4268278337848,-71.5438749847863
"1.8.17.317A",1,8,"17","317A",-16.4265184142196,-71.5439707760381
"1.8.17.318A",1,8,"17","318A",-16.4265260561232,-71.5440865989039
"1.8.17.327A",1,8,"17","327A",-16.4263598235532,-71.5435225271509
"1.8.17.347A",1,8,"17","347A",-16.4255043006299,-71.5435656700859
"1.8.17.370A",1,8,"17","370A",-16.4261906253573,-71.5441408955598
"1.8.17.373A",1,8,"17","373A",-16.4260133856369,-71.5442427644909
"1.8.17.38A",1,8,"17","38A",-16.4255987713299,-71.5411322190454
"1.8.17.397A",1,8,"17","397A",-16.4252512412416,-71.5442277757772
"1.8.17.400A",1,8,"17","400A",-16.4249448501155,-71.5440457389414
"1.8.17.412A",1,8,"17","412A",-16.4264875016108,-71.5454883092143
"1.8.17.43B",1,8,"17","43B",-16.4259628297237,-71.5410853548811
"1.8.17.43A",1,8,"17","43A",-16.4259628297237,-71.5410853548811
"1.8.17.44B",1,8,"17","44B",-16.4260407871605,-71.5411164566491
"1.8.17.44A",1,8,"17","44A",-16.4260407871605,-71.5411164566491
"1.8.17.45A",1,8,"17","45A",-16.4261204602663,-71.5411493584288
"1.8.17.475A",1,8,"17","475A",-16.4277523906175,-71.54701023967
"1.8.17.50B",1,8,"17","50B",-16.4264928090755,-71.5410750837469
"1.8.17.50C",1,8,"17","50C",-16.4264928090755,-71.5410750837469
"1.8.17.50A",1,8,"17","50A",-16.4264928090755,-71.5410750837469
"1.8.17.51A",1,8,"17","51A",-16.4260510725477,-71.5408866233742
"1.8.17.53A",1,8,"17","53A",-16.4258340184407,-71.5407936677395
"1.8.17.61B",1,8,"17","61B",-16.425087775939,-71.5409174817078
"1.8.17.61A",1,8,"17","61A",-16.425087775939,-71.5409174817078
"1.8.17.82A",1,8,"17","82A",-16.4238312797947,-71.5420391660974
"1.8.17.90A",1,8,"17","90A",-16.4236694444444,-71.5421850411798
"1.8.18.106A",1,8,"18","106A",-16.4272084139621,-71.5443763287331
"1.8.18.127A",1,8,"18","127A",-16.4268653843177,-71.5453984954937
"1.8.18.127B",1,8,"18","127B",-16.4268653843177,-71.5453984954937
"1.8.18.128A",1,8,"18","128A",-16.426764506879,-71.5453039316194
"1.8.18.130A",1,8,"18","130A",-16.4266449245342,-71.5451350302832
"1.8.18.131A",1,8,"18","131A",-16.4265857505451,-71.5450433933692
"1.8.18.143A",1,8,"18","143A",-16.4274790703138,-71.5447193764468
"1.8.18.170A",1,8,"18","170A",-16.4273724591076,-71.5455326935775
"1.8.18.180A",1,8,"18","180A",-16.4272761293012,-71.5459751670918
"1.8.18.194A",1,8,"18","194A",-16.4279964462123,-71.5469739256347
"1.8.18.230A",1,8,"18","230A",-16.4279506569392,-71.545572049219
"1.8.18.62A",1,8,"18","62A",-16.4276176402536,-71.5422445643384
"1.8.18.76A",1,8,"18","76A",-16.427126379817,-71.5434088284576
"1.8.18.80A",1,8,"18","80A",-16.4273721391114,-71.5430660477902
"1.8.2.13A",1,8,"2","13A",-16.4546879079767,-71.5134053419581
"1.8.2.13B",1,8,"2","13B",-16.4546879079767,-71.5134053419581
"1.8.2.21A",1,8,"2","21A",-16.454364361783,-71.5127484832773
"1.8.2.66A",1,8,"2","66A",-16.4528473785579,-71.5090527870014
"1.8.2.72A",1,8,"2","72A",-16.4521570800209,-71.5106795987381
"1.8.2.72B",1,8,"2","72B",-16.4521570800209,-71.5106795987381
"1.8.2.8A",1,8,"2","8A",-16.4552203925102,-71.5138959200255
"1.8.20.36A",1,8,"20","36A",-16.4312895402621,-71.5381025268312
"1.8.22.43A",1,8,"22","43A",-16.4358722584828,-71.5279306828402
"1.8.22.51A",1,8,"22","51A",-16.4357199990472,-71.5282767082725
"1.8.25.49A",1,8,"25","49A",-16.4402391024299,-71.5201004907922
"1.8.29.10A",1,8,"29","10A",-16.4277043996575,-71.5290514841766
"1.8.31.43A",1,8,"31","43A",-16.4411779910648,-71.5213789260406
"1.8.31.8A",1,8,"31","8A",-16.4407020494387,-71.5207592043885
"1.8.31.8B",1,8,"31","8B",-16.4407020494387,-71.5207592043885
"1.8.5.150A",1,8,"5","150A",-16.4515876854541,-71.5121239752761
"1.8.5.229A",1,8,"5","229A",-16.4492812055341,-71.5123057373302
"1.8.5.296A",1,8,"5","296A",-16.4497943104437,-71.5132621426466
"1.8.5.316C",1,8,"5","316C",-16.4502772763901,-71.5132483161713
"1.8.5.316B",1,8,"5","316B",-16.4502772763901,-71.5132483161713
"1.8.5.316A",1,8,"5","316A",-16.4502772763901,-71.5132483161713
"1.8.5.317B",1,8,"5","317B",-16.4501979062995,-71.5133062835634
"1.8.5.317A",1,8,"5","317A",-16.4501979062995,-71.5133062835634
"1.8.5.318A",1,8,"5","318A",-16.4500923122882,-71.5130557942726
"1.8.5.335A",1,8,"5","335A",-16.4499635281426,-71.5138973157408
"1.8.5.365A",1,8,"5","365A",-16.4495756458878,-71.5150495529767
"1.8.5.371A",1,8,"5","371A",-16.4500814797182,-71.5148357141679
"1.8.5.383A",1,8,"5","383A",-16.4499229975899,-71.5150271761545
"1.8.5.397B",1,8,"5","397B",-16.4490398076049,-71.5156852009823
"1.8.5.397A",1,8,"5","397A",-16.4490398076049,-71.5156852009823
"1.8.6.143A",1,8,"6","143A",-16.448282468484,-71.5148729405054
"1.8.6.156A",1,8,"6","156A",-16.4478626984609,-71.5149709477536
"1.8.6.60A",1,8,"6","60A",-16.4484881826764,-71.513353497891
"1.8.6.89A",1,8,"6","89A",-16.4467865626508,-71.5137444840209
"1.8.6.98A",1,8,"6","98A",-16.4469758648253,-71.5141501220593
"1.8.7.10A",1,8,"7","10A",-16.4479330545709,-71.5161385005243
"1.8.7.110A",1,8,"7","110A",-16.4478841681539,-71.5159003099175
"1.8.7.132A",1,8,"7","132A",-16.4482756929215,-71.5156804065797
"1.8.7.16A",1,8,"7","16A",-16.4473985091913,-71.5160846968372
"1.8.7.3A",1,8,"7","3A",-16.4485260439815,-71.5159030639418
"1.8.7.30A",1,8,"7","30A",-16.4462069805519,-71.5159103715781
"1.8.7.35A",1,8,"7","35A",-16.4461203772259,-71.5153521528196
"1.8.7.37A",1,8,"7","37A",-16.4461007554445,-71.5151834382478
"1.8.7.39A",1,8,"7","39A",-16.4460978620503,-71.5150367982006
"1.8.7.6A",1,8,"7","6A",-16.4482695884471,-71.5159981606806
"1.8.7.86A",1,8,"7","86A",-16.4470928064637,-71.515137576623
"1.8.8.106A",1,8,"8","106A",-16.4469579627257,-71.516555386384
"1.8.8.14A",1,8,"8","14A",-16.4464800947731,-71.5167869267074
"1.8.8.160A",1,8,"8","160A",-16.4497974668505,-71.5158941408518
"1.8.8.22A",1,8,"8","22A",-16.4461399435015,-71.5172792866473
"1.8.8.34A",1,8,"8","34A",-16.4462467216102,-71.516338574811
"1.8.8.51A",1,8,"8","51A",-16.4466463032268,-71.5177773954425
"1.8.8.52A",1,8,"8","52A",-16.4466164459043,-71.5178568264304
"1.8.8.55A",1,8,"8","55A",-16.4464661120805,-71.518097789028
"1.8.8.78A",1,8,"8","78A",-16.4469391535788,-71.5180753023353
"1.8.8.89A",1,8,"8","89A",-16.4466207679738,-71.5182665248758
"1.8.8.94A",1,8,"8","94A",-16.4467331258949,-71.5175865429217
"1.8.9.43A",1,8,"9","43A",-16.4508946475402,-71.5155415265772
"1.8.9.81A",1,8,"9","81A",-16.4480357803219,-71.5172404285586
"1.9.1.136A",1,9,"1","136A",-16.5286597995676,-71.7783233033522
"1.9.1.138A",1,9,"1","138A",-16.5286429386661,-71.778003976365
"1.9.1.14A",1,9,"1","14A",-16.5292131940883,-71.7781158604305
"1.9.1.37A",1,9,"1","37A",-16.5291808222102,-71.7813554183362
"1.9.1.38A",1,9,"1","38A",-16.529214453502,-71.7814721924837
"1.9.10.2A",1,9,"10","2A",-16.4293866769715,-71.8238254609481
"1.9.10.3B",1,9,"10","3B",-16.4295061168319,-71.8238709761338
"1.9.10.4A",1,9,"10","4A",-16.4297328105781,-71.8243474075291
"1.9.10.44A",1,9,"10","44A",-16.4292833876571,-71.8231308906102
"1.9.10.46A",1,9,"10","46A",-16.4293223610104,-71.8227986407349
"1.9.10.48A",1,9,"10","48A",-16.4293616342424,-71.822542452116
"1.9.11.14A",1,9,"11","14A",-16.4280646084477,-71.8236546331745
"1.9.11.48A",1,9,"11","48A",-16.4290774738645,-71.8230735515255
"1.9.12.107A",1,9,"12","107A",-16.4282223629151,-71.819762414721
"1.9.12.126A",1,9,"12","126A",-16.4272347073752,-71.8200489977936
"1.9.12.155A",1,9,"12","155A",-16.4278454616831,-71.8192133915877
"1.9.12.17A",1,9,"12","17A",-16.4276464153428,-71.8226350396852
"1.9.12.183A",1,9,"12","183A",-16.4281163147606,-71.8189648826507
"1.9.12.211A",1,9,"12","211A",-16.4287564202302,-71.8176083822958
"1.9.13.46B",1,9,"13","46B",-16.4263408331874,-71.8114216518601
"1.9.13.80A",1,9,"13","80A",-16.4260575585306,-71.8169222222222
"1.9.13.81A",1,9,"13","81A",-16.4257678951278,-71.8170426012744
"1.9.13.93A",1,9,"13","93A",-16.4261661905242,-71.8175308691604
"1.9.14.107A",1,9,"14","107A",-16.4233617837733,-71.8079254877403
"1.9.14.108A",1,9,"14","108A",-16.4229279721928,-71.8081053122329
"1.9.14.110A",1,9,"14","110A",-16.4227319384376,-71.8079730732422
"1.9.14.111A",1,9,"14","111A",-16.422388304896,-71.8080355886459
"1.9.14.112A",1,9,"14","112A",-16.4222591543494,-71.8081125287725
"1.9.14.116D",1,9,"14","116D",-16.4217985474211,-71.8086678221188
"1.9.14.116C",1,9,"14","116C",-16.4217985474211,-71.8086678221188
"1.9.14.116E",1,9,"14","116E",-16.4217985474211,-71.8086678221188
"1.9.14.116B",1,9,"14","116B",-16.4217985474211,-71.8086678221188
"1.9.14.116G",1,9,"14","116G",-16.4217985474211,-71.8086678221188
"1.9.14.116F",1,9,"14","116F",-16.4217985474211,-71.8086678221188
"1.9.14.116A",1,9,"14","116A",-16.4217985474211,-71.8086678221188
"1.9.14.21A",1,9,"14","21A",-16.4228007972348,-71.810121684249
"1.9.14.26A",1,9,"14","26A",-16.4231292285286,-71.8101514438515
"1.9.14.80B",1,9,"14","80B",-16.4240098638549,-71.8084960702708
"1.9.14.80A",1,9,"14","80A",-16.4240098638549,-71.8084960702708
"1.9.14.81A",1,9,"14","81A",-16.4238170043356,-71.8083511607044
"1.9.16.102A",1,9,"16","102A",-16.4251949052349,-71.8211173742227
"1.9.16.116A",1,9,"16","116A",-16.4254962045371,-71.8208273962331
"1.9.16.125A",1,9,"16","125A",-16.4259158462245,-71.8204602254596
"1.9.16.129A",1,9,"16","129A",-16.4261577035719,-71.8205154104712
"1.9.16.17A",1,9,"16","17A",-16.4267150332769,-71.821284832894
"1.9.16.18A",1,9,"16","18A",-16.426781631754,-71.8212859873376
"1.9.16.227A",1,9,"16","227A",-16.4243970534765,-71.819915666711
"1.9.16.246A",1,9,"16","246A",-16.423054917938,-71.8195184174747
"1.9.16.262A",1,9,"16","262A",-16.423732869226,-71.8185547906254
"1.9.16.262B",1,9,"16","262B",-16.423732869226,-71.8185547906254
"1.9.16.267A",1,9,"16","267A",-16.4242568172145,-71.8186045294608
"1.9.16.278A",1,9,"16","278A",-16.4243850514653,-71.8196565564597
"1.9.16.280A",1,9,"16","280A",-16.4241739392214,-71.8197872926899
"1.9.16.288A",1,9,"16","288A",-16.424697468589,-71.8181506076181
"1.9.16.3A",1,9,"16","3A",-16.4270034718871,-71.8232766899033
"1.9.16.304A",1,9,"16","304A",-16.4248217317993,-71.8191845390476
"1.9.16.334A",1,9,"16","334A",-16.4253609299793,-71.8182976405722
"1.9.16.341A",1,9,"16","341A",-16.4260426185443,-71.8185077099253
"1.9.16.354A",1,9,"16","354A",-16.4257635232392,-71.8184373298834
